addr,contract_name,compiler,balance,tx_count,settings,date_verified
0xea38eaa3c86c8f9b751533ba2e562deb9acded40 (FuelToken),FuelToken,v0.4.17,0 Ether,30815,-,9/22/2017
0xf485c5e679238f9304d986bb2fc28fe3379200e5 (UGChainToken),UGCoin,v0.4.18,0 Ether,30476,-,12/24/2017
0x57ad67acf9bf015e4820fbd66ea1a21bed8852ec,LympoToken,v0.4.19,0 Ether,30409,,1/20/2018
0x0f71b8de197a1c84d31de0f1fa7926c365f052b3,ArconaToken,v0.4.21,0 Ether,30401,,4/11/2018
0xda6cb58a0d0c01610a29c5a65c303e13e885887c,cVToken,v0.4.18,0 Ether,30320,,12/31/2017
0xe75ad3aab14e4b0df8c5da4286608dabb21bd864 (AcuteAngleCoin),AAC,v0.4.18,0 Ether,30305,,12/29/2017
0x491c9a23db85623eed455a8efdd6aba9b911c5df,HeroNodeToken,v0.4.20,0 Ether,30206,-,4/17/2018
0x4dc3643dbc642b72c158e7f3d2ff232df61cb6ce (AmberToken),AmberToken,v0.4.15,0 Ether,30131,,9/22/2017
0xe13ef257cf4d5df928ca11d230427c037666d466,WIT,v0.4.19,0 Ether,30083,,1/7/2018
0xa146240bf2c04005a743032dc0d241ec0bb2ba2b,POWM,v0.4.21,41.180248623517082554 Ether,29933,,4/3/2018
0x1a7a8bd9106f2b8d977e08582dc7d24c723ab0db (AppCoins),AMLToken,v0.4.16,0 Ether,29919,,11/6/2017
0x139d415b5fd0981fbee78d0fa503168855b34652,Mining24,v0.4.22,0.043296578328543323 Ether,29656,,4/6/2018
0x340D2bdE5Eb28c1eed91B2f790723E3B160613B7 (BlockvToken),BlockvToken,v0.4.17,0 Ether,29368,,11/23/2017
0x41dbecc1cdc5517c6f76f6a6e836adbee2754de3,MtnToken,v0.4.18,0 Ether,29003,,1/31/2018
0xe50365f5d679cb98a1dd62d6f6e58e59321bcddf (LAtoken),LATToken,v0.4.14,0 Ether,28973,,10/19/2017
0xa5fd1a791c4dfcaacc963d4f73c6ae5824149ea7 (Jibrel Network Token),JNTViewERC20,v0.4.18,0 Ether,28882,-,12/15/2017
0x272f022a374fc7e9213b35952e167ea217303e18,VotingToken,v0.4.21,0 Ether,28378,,3/29/2018
0xfb2f26f266fb2805a387230f2aa0a331b4d96fba (DADI),DadiToken,v0.4.17,0 Ether,28349,,12/2/2017
0x5e6b6d9abad9093fdc861ea1600eba1b355cd940 (IoTChainToken),TokenERC20,v0.4.17,0 Ether,28262,,11/24/2017
0x636991bf69febcdd9eb1a58e11021d33d40c5660,EtherPlusCoin,v0.4.20,0.00533112728850005 Ether,28233,-,2/21/2018
0xa4e8c3ec456107ea67d3075bf9e3df3a75823db0,LoomToken,v0.4.20,0 Ether,28145,-,3/3/2018
0xf7a6e15dfd5cdd9ef12711bd757a9b6021abf643,BotCore,v0.4.20,0.04 Ether,28077,-,2/5/2018
0xa6714a2e5f0b1bdb97b895b0913b4fcd3a775e4d,PromotionCoin,v0.4.19,0 Ether,28000,,2/5/2018
0xf278c1ca969095ffddded020290cf8b5c424ace2,RuffToken,v0.4.19,0 Ether,27872,-,1/11/2018
0xE5Dada80Aa6477e85d09747f2842f7993D0Df71C (DockToken),DockToken,v0.4.18,0 Ether,27801,,2/21/2018
0x351d5ea36941861d0c03fdfb24a8c2cb106e068b,FrescoToken,v0.4.21,0 Ether,27739,,4/12/2018
0x22d1755515bef4afd277d8acd42adbac49c77d43,ZeroXEth,v0.4.19,0.00031125001 Ether,27600,-,2/18/2018
0x8a60806f05876f4d6db00c877b0558dbcad30682 (EtheremonProcessor),EtheremonProcessor,v0.4.19,0.000004353443696949 Ether,27478,,12/16/2017
0xe25b0bba01dc5630312b6a21927e578061a13f55,SHIPToken,v0.4.19,0 Ether,26886,-,3/6/2018
0x4Cd988AfBad37289BAAf53C13e98E2BD46aAEa8c (BihuKeyToken),DSToken,v0.4.15,0 Ether,26606,,10/12/2017
0x0000000000b3F879cb30FE243b4Dfee438691c04,GasToken2,v0.4.16,0 Ether,26560,-,3/8/2018
0x5f3789907b35DCe5605b00C0bE0a7eCDBFa8A841,ContentAdNetworkToken,v0.4.15,0 Ether,26559,,10/10/2017
0x3833dda0aeb6947b98ce454d89366cba8cc55528 (SophiaTXtoken),SPHTX,v0.4.19,0 Ether,26450,,1/10/2018
0x35a69642857083ba2f30bfab735dacc7f0bac969,BBNToken,v0.4.19,0 Ether,26037,-,1/20/2018
0x4270bb238f6dd8b1c3ca01f96ca65b2647c06d3c,LockedToken,v0.4.18,0 Ether,25776,,4/12/2018
0x3c4a3ffd813a107febd57b2f01bc344264d90fde,EnergiToken,v0.4.15,0 Ether,25758,-,3/12/2018
0xe7d84cbee9b2234e53bde7ea093e7d1e198ca46a,TokenERC20,v0.4.21,0.0124515000751012 Ether,25724,,6/2/2018
0xa974c709cfb4566686553a20790685a47aceaa33 (MixinToken),MixinToken,v0.4.18,0 Ether,25490,,11/24/2017
0x6EC8a24CaBdc339A06a172F8223ea557055aDAa5 (GenaroNetworkToken),GNX,v0.4.13,0 Ether,25426,,9/29/2017
0xc3972ac283b3a7a56125674631a5c254f7f373cf,HawalaToken,v0.4.17,0 Ether,25373,-,10/17/2017
0xc6335206e56a3c5bc15a5096dfc2795c04c47619,Free,v0.4.21,0.006234983571010101 Ether,25340,-,6/6/2018
0xF4FE95603881D0e07954fD7605E0e9a916e42C44,WHENToken,v0.4.18,0 Ether,25335,,3/18/2018
0x539efe69bcdd21a83efd9122571a64cc25e0282b,BLUECoin,v0.4.17,0 Ether,25328,,10/18/2017
0x4cc19356f2d37338b9802aa8e8fc58b0373296e7,SelfKeyToken,v0.4.19,0 Ether,25212,,3/6/2018
0xea26c4ac16d4a5a106820bc8aee85fd0b7b2b664,QuarkChainToken,v0.4.24,0 Ether,25184,-,6/2/2018
0xF3b3Cad094B89392fcE5faFD40bC03b80F2Bc624,Token,v0.4.23,0 Ether,25168,,4/27/2018
0x2f85E502a988AF76f7ee6D83b7db8d6c0A823bf9 (LatiumXToken),LatiumX,v0.4.17,0 Ether,25070,-,10/3/2017
0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206,NexoToken,v0.4.23,0 Ether,25059,-,4/20/2018
0xd7732e3783b0047aa251928960063f863ad022d8,BRM,v0.4.18,0 Ether,24967,-,3/10/2018
0x881Ef48211982D01E2CB7092C915E647Cd40D85C (OpenTradingNetworkToken),OTNToken,v0.4.11,0 Ether,24502,,9/29/2017
0x622dFfCc4e83C64ba959530A5a5580687a57581b (CubeToken),Token,v0.4.18,0 Ether,24473,,2/19/2018
0xF84df2db2C87dd650641f8904aF71EbFC3ddE0Ea,MyToken,v0.4.20,0 Ether,24411,,3/3/2018
0x905e337c6c8645263d3521205aa37bf4d034e745,MTC,v0.4.18,0 Ether,24249,,2/4/2018
0xFc0D912896Ea2CADfc49735f8C564809eBec593E,AirBnbChain,v0.4.18,0 Ether,24181,,2/25/2018
0x1818409ff612a6d574ca979904396bb4b8ea6d51,NewTokenSale,v0.4.19,0 Ether,23939,-,12/30/2017
0xa9ec9f5c1547bd5b0247cf6ae3aab666d10948be,Token,v0.4.18,0 Ether,23657,-,3/6/2018
0xfd8971d5e8e1740ce2d0a84095fca4de729d0c16 (ZillaToken),ZillaToken,v0.4.18,0 Ether,23632,,11/30/2017
0xebbdf302c940c6bfd49c6b165f457fdb324649bc,HydroToken,v0.4.21,0 Ether,23571,-,3/15/2018
0x540449e4d172cd9491c76320440cd74933d5691a (DecentBetToken_v1),DecentBetToken,v0.4.16,0 Ether,23416,,9/23/2017
0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359 (DaiStableCoin),DSToken,v0.4.19,0 Ether,23250,,4/16/2018
0x3e01b9ea9db8f17ab1825d848b2f2e04f57caf09,ABCToken,v0.4.19,0 Ether,23159,,1/6/2018
0x1ccaa0f2a7210d76e1fdec740d5f323e2e1b1672,FaceterToken,v0.4.20,0 Ether,23006,,4/6/2018
0x4289c043A12392F1027307fB58272D8EBd853912,TokenERC20,v0.4.16,0 Ether,22936,,1/29/2018
0x2567c677473d110d75a8360c35309e63b1d52429,ShareXERC20,v0.4.20,0 Ether,22845,-,1/16/2018
0x6c6ee5e31d828de241282b9606c8e98ea48526e2,HoloToken,v0.4.18,0 Ether,22807,,2/1/2018
0x827de8cb5bf8da8f16093505c58b5677122cdcec (CryptaurToken),CryptaurToken,v0.4.19,0 Ether,22783,,12/23/2017
0xd0929d411954c47438dc1d871dd6081f5c5e149c (Refereum Token),Refereum,v0.4.11,0 Ether,22703,,12/3/2017
0x13f11C9905A08ca76e3e853bE63D4f0944326C72,DIVXToken,v0.4.11,0.000692490295688621 Ether,22697,,10/19/2017
0x263c618480dbe35c300d8d5ecda19bbb986acaed (OlympusToken),MOT,v0.4.19,0 Ether,22684,,12/18/2017
0x1410434b0346f5be678d0fb554e5c7ab620f8f4a,KanCoin,v0.4.18,0 Ether,22664,,5/7/2018
0xfae4ee59cdd86e3be9e8b90b53aa866327d7c090,TokenERC20,v0.4.19,0 Ether,22624,,1/16/2018
0x44197a4c44d6a059297caf6be4f7e172bd56caaf,ELTCoin,v0.4.15,0 Ether,22614,,10/9/2017
0xfb5a551374b656c6e39787b1d3a03feab7f3a98e,TosToken,v0.4.19,0 Ether,22536,,4/25/2018
0x943ed852dadb5c3938ecdc6883718df8142de4c8,TokenERC20,v0.4.21,0 Ether,22503,,5/2/2018
0xa8daa52ded91f7c82b4bb02b4b87c6a841db1fd5,Biograffi,v0.4.20,0.000231012001000105 Ether,22500,-,3/2/2018
0xe8780B48bdb05F928697A5e8155f672ED91462F7 (CashaaToken),CentrallyIssuedToken,v0.4.16,0 Ether,22421,,11/27/2017
0xea11755ae41d889ceec39a63e6ff75a02bc1c00d,CortexCoin,v0.4.18,0 Ether,22363,,3/12/2018
0x151202c9c18e495656f372281f493eb7698961d5,DebitumToken,v0.4.18,0 Ether,22357,-,1/30/2018
0xe5f166c0d8872b68790061317bb6cca04582c912,TEFoods827Token,v0.4.19,0 Ether,22306,,2/25/2018
0x8542325b72c6d9fc0ad2ca965a78435413a915a0,OysterShell,v0.4.18,0 Ether,22093,,4/13/2018
0x02f61fd266da6e8b102d4121f5ce7b992640cf98,LikeCoin,v0.4.19,0 Ether,22068,,2/8/2018
0xa0872ee815b8dd0f6937386fd77134720d953581,EduCoin,v0.4.18,0 Ether,21898,,2/8/2018
0x1c83501478f1320977047008496dacbd60bb15ef (DigitexFuturesToken),DGTX,v0.4.19,0.291544 Ether,21740,,1/15/2018
0x554c20b7c486beee439277b4540a434566dc4c02 (DecisionToken),DecisionToken,v0.4.17,0 Ether,21700,,11/11/2017
0x24692791bc444c5cd0b81e3cbcaba4b04acd1f3b (UnikoinGoldToken),UnikoinGold,v0.4.15,0 Ether,21652,,11/4/2017
0x4ba72f0f8dad13709ee28a992869e79d0fe47030,EtheremonTrade,v0.4.19,1.31765551 Ether,21465,,1/21/2018
0xab8b8adda5a07976ac696034ea2cd83156ccbd84 (DockCrowdsale),DockCrowdsale,v0.4.18,0 Ether,21343,,2/21/2018
0xcd3673af09e76c74d889aabab68ca0645566a3a1,CandyCoin,v0.4.11,0 Ether,21292,-,1/26/2018
0x20bf6672497941bd3e4ec5fd551de5c31e0a898a,SetherCrowdsale,v0.4.18,0 Ether,21101,,11/24/2017
0x58b7056deb51ed292614f0da1e94e7e9c589828d (SimpleTokenSale),TokenSale,v0.4.18,0 Ether,21097,,11/13/2017
0x9b20dabcec77f6289113e61893f7beefaeb1990a,FairToken,v0.4.18,0 Ether,21076,,12/27/2017
0x45245bc59219eeaAF6cD3f382e078A461FF9De7B,Token,v0.4.18,0 Ether,21010,,11/28/2017
0x6aac8cb9861e42bf8259f5abdc6ae3ae89909e11,BitcoinRed,v0.4.18,0 Ether,21009,-,10/21/2017
0x9e2b209afc38b74b3278b4e3e2e61dcefc752bb2,ICTA,v0.4.20,0 Ether,20965,,3/11/2018
0x4C29d75cc423E8Adaa3839892feb66977e295829,POOH,v0.4.21,19.923979313266792354 Ether,20945,,4/7/2018
0xc7579bb99af590ec71c316e1ac4436c535039594 (TitaniumBARToken),BARToken,v0.4.19,0 Ether,20845,-,12/18/2017
0x2fd41f516fac94ed08e156f489f56ca3a80b04d0 (eBTCtoken_Old),EBTC,v0.4.16,0.001 Ether,20760,-,9/30/2017
0x4432e7ffd729442614d9233499000530e08e9d62,TCoin,v0.4.18,0 Ether,20744,,2/28/2018
0x69beab403438253f13b6e92db91f7fb849258263 (NeuroToken),NeuroToken,v0.4.18,0 Ether,20700,,1/3/2018
0x6cabf1b590ee8daa30a1c76ff5dd21284d8681d8,HCHToken,v0.4.19,0 Ether,20601,,3/5/2018
0xb51088f5f37286b5c3462043200a0ce9aee71459,Crowdsale,v0.4.23,0 Ether,20545,,4/27/2018
0x390d6673c1fa9dbb8000db1ae89252b7d531ab75,KEACoin,v0.4.23,0 Ether,20492,-,5/5/2018
0xfdfe8b7ab6cf1bd1e3d14538ef40686296c42052,Skraps,v0.4.20,0 Ether,20119,-,2/25/2018
0x264dc2dedcdcbb897561a57cba5085ca416fb7b4 (QunQunToken),QunQunToken,v0.4.18,0 Ether,20074,-,2/3/2018
0x66186008C1050627F979d464eABb258860563dbE,HumanStandardToken,v0.4.18,0 Ether,20028,,11/23/2017
0x8fd3121013A07C57f0D69646E86E7a4880b467b7 (AirSwapProtocol),AirSwapExchange,v0.4.17,0 Ether,19793,-,10/10/2017
0x9af2c6b1a28d3d6bc084bd267f70e90d49741d5b (AxpireToken),AxpireToken,v0.4.20,0 Ether,19767,-,2/1/2018
0xCBcE61316759D807c474441952cE41985bBC5a40,MoacToken,v0.4.11,0 Ether,19763,,11/13/2017
0x6fb3e0a217407efff7ca062d46c26e5d60a14d69,IoTeXNetwork,v0.4.23,0 Ether,19653,,5/22/2018
0x327682779bab2bf4d1337e8974ab9de8275a7ca8 (BlockportToken),BlockportToken,v0.4.19,0 Ether,19626,,12/28/2017
0x3136eF851592aCf49CA4C825131E364170FA32b3 (CoinFiToken),CoinFiToken,v0.4.19,0 Ether,19566,,1/27/2018
0x408e41876cccdc0f92210600ef50372656052a38 (RepublicToken),RepublicToken,v0.4.19,0 Ether,19434,-,12/31/2017
0x29d75277ac7f0335b2165d0895e8725cbf658d73 (BitDiceToken),CSNO,v0.4.16,0 Ether,19411,,9/21/2017
0xeb7c20027172e5d143fb030d50f91cece2d1485d (eBTCtoken),EBTC,v0.4.17,0 Ether,19372,-,10/29/2017
0xd44bb6663936cab1310584a277f7daa6943d4904 (Winco),Winco,v0.4.16,0 Ether,19320,-,12/20/2017
0x47dd62d4d075dead71d0e00299fc56a2d747bebb (EqualToken),EqualToken,v0.4.19,0 Ether,19287,-,12/19/2017
0x97208bf5dc25e6fd4719cfc2a3c1d1a59a974c3b (RequestNetworkTokenSale),RequestTokenSale,v0.4.15,0 Ether,19266,,10/7/2017
0xb3bca6f5052c7e24726b44da7403b56a8a1b98f8,Marketplace,v0.4.21,0 Ether,19250,,3/19/2018
0x7501a4f0b6fcf5ab8d682a57e668214edc3d3ea4,BRC,v0.4.15,0 Ether,19147,,10/20/2017
0xaac3090257be280087d8bdc530265203d105b120 (WanchainCrowdsale),WanchainContribution,v0.4.13,0 Ether,19076,,10/2/2017
0xae73b38d1c9a8b274127ec30160a4927c4d71824 (STKtoken),CentrallyIssuedToken,v0.4.18,0 Ether,19002,,1/10/2018
0xe2fb6529ef566a080e6d23de0bd351311087d567 (CovestingToken),CovestingToken,v0.4.17,0 Ether,18981,,10/14/2017
0xc27a2f05fa577a83ba0fdb4c38443c0718356501 (LamdenTauToken),LamdenTau,v0.4.17,0 Ether,18968,-,11/13/2017
0xcaef67f72114b4d2b4f43e7407455285b7de8de5,EtheremonGym,v0.4.19,4.075 Ether,18909,,1/13/2018
0xebf5ffaed443093dbda54eed6dc77f7bba6dc7f2,GOFCoin,v0.4.18,0 Ether,18888,,5/16/2018
0x841ea7e00c9c6f8ce0c751a5f8151c928fb63a91,ZillowBlockchain,v0.4.25,0.01222032501011 Ether,18801,,5/30/2018
0x95abb152ed410cc4b6dffb3ed41d01015bdbb5d2,MKToken,v0.4.20,0 Ether,18717,,3/8/2018
0x4d8fc1453a0f359e99c9675954e656d80d996fbf (BeeToken),BeeToken,v0.4.19,0 Ether,18549,,1/30/2018
0x81b4d08645da11374a03749ab170836e4e539767 (PaymonToken),NewToken,v0.4.19,0 Ether,18431,-,2/2/2018
0xbe8115cdf67fcbbca3efb2a9ff18bb98eac2308f,ActionCompose,v0.4.21,0.001 Ether,18430,,5/8/2018
0x5b26c5d0772e5bbac8b3182ae9a13f9bb2d03765 (EduToken_LiveEdu),Token,v0.4.14,0 Ether,18407,,11/2/2017
0xf67acb7b9226e482afcf7f08aac9466c50c19d9c,TokenAllocation,v0.4.18,0 Ether,18358,,11/30/2017
0xd49ff13661451313ca1553fd6954bd1d9b6e02b9 (ElectrifyAsiaToken),ElecTokenSmartContract,v0.4.19,0 Ether,18339,,2/22/2018
0x2d0e95bd4795d7ace0da3c0ff7b706a5970eb9d3,AllSportsCoin,v0.4.20,0 Ether,18328,-,1/29/2018
0x7728dfef5abd468669eb7f9b48a7f70a501ed29d (ParagonCoin),ParagonCoinToken,v0.4.16,0 Ether,18199,,9/20/2017
0xa9b2d2be17f3472f9dfb626531f3821080c00159 (BitDegreeCrowdsale),BitDegreeCrowdsale,v0.4.18,0 Ether,18071,,11/30/2017
0xb17df9a3b09583a9bdcf757d6367171476d4d8a3,HumanStandardToken,v0.4.11,0 Ether,17916,,9/19/2017
0x4c251de85ad3498c5b89388d8efc696ddd0b0fe7,FiCoin,v0.4.18,0 Ether,17904,,1/23/2018
0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a,PonziTokenV3,v0.4.18,0.040895686242074715 Ether,17847,,1/28/2018
0xac838aee2f650a6b970ecea56d4651653c1f84a1 (ClearCoin),ClearCoin,v0.4.18,0 Ether,17843,-,11/18/2017
0x0778cc2e8bbad3d483e82371606d100cc8604522,MintableToken,v0.4.18,0 Ether,17774,-,2/6/2018
0x9AF4f26941677C706cfEcf6D3379FF01bB85D5Ab (DomRaiderToken),DRTCoin,v0.4.15,0 Ether,17728,-,10/17/2017
0xea5f88e54d982cbb0c441cde4e79bc305e5b43bc (ParetoNetworkToken),ParetoNetworkToken,v0.4.19,0 Ether,17665,,1/22/2018
0x1D91B86e5C7b5e85A61eaaea9762958747712826,Token,v0.4.19,0 Ether,17623,,1/30/2018
0x147b51d82a6038607895e11c4191431335b257e3,EPRX,v0.4.18,0 Ether,17616,,2/23/2018
0x941b7f6d2f77bf472f491d96d9fdd14c294b892a,KYCCrowdsale,v0.4.18,0 Ether,17606,,6/5/2018
0xc72fe8e3dd5bef0f9f31f259399f301272ef2a2d,InsightsNetwork3,v0.4.19,0 Ether,17561,-,2/27/2018
0x3635e381c67252405c1c0e550973155832d5e490,JapanBrandCoin,v0.4.19,0 Ether,17450,-,12/15/2017
0x7d3e7d41da367b4fdce7cbe06502b13294deb758,IssueSSSStandardToken,v0.4.13,0 Ether,17426,,11/12/2017
0xbc86727e770de68b1060c91f6bb6945c73e10388,InkProtocol,v0.4.19,0 Ether,17352,,2/23/2018
0xf487e54a41660ef17374f6ebf8340c6ef3163f30 (RemmeTokenSale),REMMESale,v0.4.15,0 Ether,17286,,2/10/2018
0x2d07d53c82978fdce1dae5d5dee38923f520dd63,ZazToken,v0.4.21,0.026378391312132139 Ether,17181,-,3/26/2018
0xd2d6158683aee4cc838067727209a0aaf4359de3 (Bounty0x Token),Bounty0xToken,v0.4.18,0 Ether,17132,,12/15/2017
0xe2d82dc7da0e6f882e96846451f4fabcc8f90528 (JesusCoin),JesusCoin,v0.4.19,0 Ether,17008,,12/21/2017
0x24ddff6d8b8a42d835af3b440de91f3386554aa4 (IUNGO Token),IungoToken,v0.4.18,0 Ether,16688,-,12/16/2017
0x42d6622dece394b54999fbd73d108123806f6a18 (SpankChainToken),HumanStandardToken,v0.4.15,0 Ether,16675,,11/22/2017
0xb6f43025b29196af2dddd69b0a58afba079cd600,IICToken,v0.4.18,0 Ether,16640,,3/2/2018
0xf03bfb08a807716e3340e175b98b388d2dc56de0,NeodiumNetwork,v0.4.18,0 Ether,16382,,5/15/2018
0x2008e3057bd734e10ad13c9eae45ff132abc1722 (ZebiCoin),ZebiCoin,v0.4.19,0 Ether,16354,-,2/8/2018
0x2baac9330cf9ac479d819195794d79ad0c7616e3 (AdBankToken),AdBank,v0.4.19,7.5 Ether,16272,-,12/14/2017
0x8e89c7da6312aa236fc4c3f1f27fd6314f33a9ba,AidCoinPresale,v0.4.18,0 Ether,16246,,11/20/2017
0x5e3346444010135322268a4630d2ed5f8d09446c (LockChainToken),LockChain,v0.4.11,0 Ether,16211,-,9/23/2017
0xb363a3c584b1f379c79fbf09df015da5529d4dac,MiracleTeleToken,v0.4.18,0 Ether,16200,,4/10/2018
0xd99b8a7fa48e25cce83b81812220a3e03bf64e5f,SkrumbleToken,v0.4.18,0 Ether,16187,,4/7/2018
0x9041fe5b3fdea0f5e4afdc17e75180738d877a01,ProToken,v0.4.15,0 Ether,16085,,11/28/2017
0x5aef06ec39e98c05201ee1e54b653c372ecb9cf3,FALCON,v0.4.25,0.004917010001 Ether,16032,,5/22/2018
0x9b68bfae21df5a510931a262cecf63f41338f264 (DecentBetToken_v2),NewDecentBetToken,v0.4.16,0 Ether,15907,,10/26/2017
0x5102791ca02fc3595398400bfe0e33d7b6c82267,LeadcoinSmartToken,v0.4.18,0 Ether,15881,,2/27/2018
0x6425c6BE902d692AE2db752B3c268AFAdb099D3b (RestartEnergyToken),RestartEnergyToken,v0.4.19,0 Ether,15701,,1/14/2018
0x72d47cceba146cccde497172decf5e65e03b407c,GPPHARMTOKEN,v0.4.24,0.012240000000000101 Ether,15695,-,5/25/2018
0xbc05e610eaac542bfa64504025413291beb58d36,BluzelleTokenSale,v0.4.19,0 Ether,15695,,1/18/2018
0xcdcfc0f66c522fd086a1b725ea3c0eeb9f9e8814 (AuroraDAOtoken),AURA,v0.4.19,0 Ether,15634,,1/17/2018
0x900b4449236a7bb26b286601dd14d2bde7a6ac6c,EARTHToken,v0.4.18,0 Ether,15577,-,3/13/2018
0x26D5Bd2dfEDa983ECD6c39899e69DAE6431Dffbb,TokenERC20,v0.4.16,0 Ether,15547,,10/27/2017
0x28c8d01ff633ea9cd8fc6a451d7457889e698de6 (EthereumGoldToken),EthereumGold,v0.4.11,0 Ether,15545,,10/19/2017
0x9b73D1779C41DcA36314fB7c4D3309838e20C4E7 (EnjinCoinCrowdSale),ENJCrowdfund,v0.4.15,0 Ether,15531,,10/3/2017
0xf37c4a962e70d813a4d9825942141cd9bc5169fd,ChangeableRateCrowdsale,v0.4.18,0 Ether,15521,,11/27/2017
0x8d5a69dc82a47594881256f2eef81770274fa30f (Natcoin),NatCoin,v0.4.11,0 Ether,15463,,10/4/2017
0xfbd0d1c77b501796a35d86cf91d65d9778eee695,Twinkle,v0.4.19,0 Ether,15454,-,11/20/2017
0x4d2c05109a1309c6de0d3b7f06f397c9c41b8fae,TokenERC20,v0.4.18,0 Ether,15425,,3/9/2018
0x814f67fa286f7572b041d041b1d99b432c9155ee,Dragon,v0.4.16,0 Ether,15330,-,12/8/2017
0x3543638ed4a9006e4840b105944271bcea15605d,UNetworkToken,v0.4.19,0 Ether,15326,-,2/8/2018
0xf77f4810e7521298a6e2a04f82a6c3492706d74f,CoinMeet,v0.4.19,0 Ether,15317,-,1/17/2018
0x9e96604445ec19ffed9a5e8dd7b50a29c899a10c,COSSToken,v0.4.18,20.5817255954261968 Ether,15293,-,3/4/2018
0xffa93aacf49297d51e211817452839052fdfb961,DistributedCreditChain,v0.4.19,0 Ether,15275,-,2/12/2018
0x1a0f2ab46ec630f9fd638029027b552afa64b94c,ATX,v0.4.19,0 Ether,15167,,2/23/2018
0x1fc7bd85293f3982f40d52698df8d26be89360d6,EtheremonWorld,v0.4.19,98.378035236999998405 Ether,15142,,12/29/2017
0x27e7383e49be6fd965805a0302b32e40c3d9981e (CarTaxiBonus),CarTaxiBonus,v0.4.17,0.053077205083874585 Ether,14856,-,10/23/2017
0x48845c3da5bb1a4060fa2cea0ad5a3ef3af9a874,IMTERC20,v0.4.15,0 Ether,14839,-,3/12/2018
0xb84e224216fec19d8631a0ad187326bc48f91b6b (TheAbyssDAICO),TheAbyssDAICO,v0.4.21,0 Ether,14806,,4/18/2018
0xd9A72fEc8683db0666769D841d6D127F350B4418,SurpriseToken,v0.4.18,0 Ether,14799,-,2/15/2018
0xce53a179047ebed80261689367c093c90a94cc08 (EtherDeltaCrowdsale),EDT,v0.4.20,0 Ether,14798,,12/24/2017
0x5d51fcced3114a8bb5e90cdd0f9d682bcbcc5393 (B2BXtoken),SmartToken,v0.4.16,0 Ether,14775,-,10/11/2017
0x8810c63470d38639954c6b41aac545848c46484a,AditusToken,v0.4.19,0 Ether,14712,-,12/27/2017
0x705ee96c1c160842c92c1aecfcffccc9c412e3d9 (ClearPollToken),POLLToken,v0.4.15,0 Ether,14675,,10/13/2017
0x71d01db8d6a2fbea7f8d434599c237980c234e4c (GladiusToken),GLAToken,v0.4.15,0 Ether,14591,,11/5/2017
0x702b1b84bb83bb2c651780bf83ba0cb17c656182,IVNToken,v0.4.23,0 Ether,14583,-,5/17/2018
0x1b6c5864375b34af3ff5bd2e5f40bc425b4a8d79,TopChainCoin,v0.4.19,0 Ether,14549,,12/28/2017
0xC16b542ff490e01fcc0DC58a60e1EFdc3e357cA6,IceRockMining,v0.4.19,12.469621679000000001 Ether,14469,,1/19/2018
0x53148bb4551707edf51a1e8d7a93698d18931225,Peculium,v0.4.18,0 Ether,14413,-,11/1/2017
0x12b306fa98f4cbb8d4457fdff3a0a0a56f07ccdf (SpectreDividendToken),SpectreDividendToken,v0.4.18,0 Ether,14412,,12/11/2017
0x79650799e7899a802cb96c0bc33a6a8d4ce4936c,AIT_TokenERC20,v0.4.20,0 Ether,14318,,3/20/2018
0x9e3319636e2126e3c0bc9e3134aec5e1508a46c7 (UniversaToken),UTNP,v0.4.18,0 Ether,14279,,1/13/2018
0xe69a353b3152dd7b706ff7dd40fe1d18b7802d31,AdHiveToken,v0.4.19,0 Ether,14239,,1/9/2018
0x83984d6142934bb535793a82adb0a46ef0f66b6d (RemmeToken),REMME,v0.4.15,0 Ether,14209,,12/1/2017
0xfb1e5f5e984c28ad7e228cdaa1f8a0919bb6a09b,GESToken,v0.4.15,0 Ether,14205,,2/27/2018
0x6fc9c554c2363805673f18b3a2b1912cce8bfb8a,RocketCoin,v0.4.18,0.00041211 Ether,14177,-,11/15/2017
0x8b353021189375591723e7384262f45709a3c3dc,TomoCoin,v0.4.19,0 Ether,14112,,2/28/2018
0xef88808d0Fbb5c0C2C89F6d9B45EDa53c0150993,iBuildAppNetworkToken,v0.4.11,0 Ether,14071,,1/30/2018
0xdda9bcd985b1169607546b52910a0269dff5baf1,Goo,v0.4.21,1.189568691702556023 Ether,14019,,3/31/2018
0x6956983f8b3ce173b4ab84361aa0ad52f38d936f (CraftyToken),CraftyToken,v0.4.18,0 Ether,14018,-,1/21/2018
0xf453b5b9d4e0b5c62ffb256bb2378cc2bc8e8a89 (MarkSpaceToken),Mark,v0.4.11,0 Ether,14002,,11/15/2017
0xf8a15b1540d5f9d002d9ccb7fd1f23e795c2859d (PaypiePreSale),Presale,v0.4.17,0 Ether,13897,-,10/6/2017
0x1122b6a0e00dce0563082b6e2953f3a943855c1f,CentralityToken,v0.4.21,0 Ether,13835,-,2/28/2018
0x6aeb95f06cda84ca345c2de0f3b7f96923a44f4c,BerryToken,v0.4.20,0 Ether,13807,,3/9/2018
